lncRNA	disease	label
CBR3-AS1	DOID:3302	0
CBR3-AS1	DOID:5041	0
CBR3-AS1	DOID:1319	0
CBR3-AS1	DOID:3347	1
CBR3-AS1	DOID:4905	0
CBR3-AS1	DOID:12894	0
CBR3-AS1	DOID:6039	0
CBR3-AS1	DOID:0060058	0
CBR3-AS1	DOID:3907	0
CBR3-AS1	DOID:3068	0
CBR3-AS1	DOID:2101	0
CBR3-AS1	DOID:10941	0
CBR3-AS1	DOID:9255	0
CBR3-AS1	DOID:11830	0
CBR3-AS1	DOID:8692	0
CBR3-AS1	DOID:9351	0
CBR3-AS1	DOID:1793	0
CBR3-AS1	DOID:5223	0
CBR3-AS1	DOID:331	0
CBR3-AS1	DOID:12205	0
CBR3-AS1	DOID:768	0
CBR3-AS1	DOID:8893	0
CBR3-AS1	DOID:3571	0
CBR3-AS1	DOID:0060060	0
CBR3-AS1	DOID:4914	0
CBR3-AS1	DOID:90	0
CBR3-AS1	DOID:11054	0
CBR3-AS1	DOID:305	1
CBR3-AS1	DOID:3121	0
CBR3-AS1	DOID:2671	0
CBR3-AS1	DOID:8584	0
CBR3-AS1	DOID:5520	0
CBR3-AS1	DOID:6713	0
CBR3-AS1	DOID:1289	0
CBR3-AS1	DOID:263	0
CBR3-AS1	DOID:8533	0
CBR3-AS1	DOID:4866	0
CBR3-AS1	DOID:9253	0
CBR3-AS1	DOID:1324	0
CBR3-AS1	DOID:5603	0
CBR3-AS1	DOID:2994	0
CBR3-AS1	DOID:8997	0
CBR3-AS1	DOID:1781	0
CBR3-AS1	DOID:585	0
CBR3-AS1	DOID:3083	0
CBR3-AS1	DOID:3908	0
CBR3-AS1	DOID:10283	1
CBR3-AS1	DOID:784	0
CBR3-AS1	DOID:9256	1
CBR3-AS1	DOID:1115	0
CBR3-AS1	DOID:10534	1
CBR3-AS1	DOID:12930	0
CBR3-AS1	DOID:2394	0
CBR3-AS1	DOID:1540	0
CBR3-AS1	DOID:1785	0
CBR3-AS1	DOID:687	0
CBR3-AS1	DOID:9352	0
CBR3-AS1	DOID:3744	0
CBR3-AS1	DOID:2841	0
CBR3-AS1	DOID:0080208	0
TRERNA1	DOID:8649	0
TRERNA1	DOID:557	0
TRERNA1	DOID:3355	0
TRERNA1	DOID:9074	0
TRERNA1	DOID:8398	0
TRERNA1	DOID:11934	0
TRERNA1	DOID:707	0
TRERNA1	DOID:12449	0
TRERNA1	DOID:4074	0
TRERNA1	DOID:0050589	0
TRERNA1	DOID:13641	0
TRERNA1	DOID:0080001	0
TRERNA1	DOID:5419	0
TRERNA1	DOID:3962	0
TRERNA1	DOID:1993	0
TRERNA1	DOID:14250	0
TRERNA1	DOID:14004	0
TRERNA1	DOID:863	0
TRERNA1	DOID:11983	0
TRERNA1	DOID:11337	0
TRERNA1	DOID:1612	0
TRERNA1	DOID:7148	0
TRERNA1	DOID:1996	0
TRERNA1	DOID:635	0
TRERNA1	DOID:2129	0
TRERNA1	DOID:10591	0
TRERNA1	DOID:289	0
TRERNA1	DOID:3119	0
TRERNA1	DOID:684	1
TRERNA1	DOID:13378	0
TRERNA1	DOID:1686	0
TRERNA1	DOID:62	0
TRERNA1	DOID:9538	0
TRERNA1	DOID:114	0
TRERNA1	DOID:9970	0
TRERNA1	DOID:0060108	0
TRERNA1	DOID:8466	0
TRERNA1	DOID:4971	0
TRERNA1	DOID:2378	0
TRERNA1	DOID:769	0
TRERNA1	DOID:1909	0
TRERNA1	DOID:2870	0
TRERNA1	DOID:1883	0
TRERNA1	DOID:3369	0
TRERNA1	DOID:2316	0
TRERNA1	DOID:417	0
TRERNA1	DOID:1749	0
TRERNA1	DOID:9744	0
TRERNA1	DOID:409	0
TRERNA1	DOID:13922	0
TRERNA1	DOID:8947	0
TRERNA1	DOID:3973	0
TRERNA1	DOID:0050902	0
TRERNA1	DOID:4362	0
TRERNA1	DOID:4085	0
TRERNA1	DOID:5082	0
TRERNA1	DOID:11612	0
TRERNA1	DOID:10763	0
TRERNA1	DOID:418	0
TRERNA1	DOID:3371	0
TRERNA1	DOID:0080522	0
TRERNA1	DOID:4947	0
TRERNA1	DOID:0060250	0
TRERNA1	DOID:3070	0
TRERNA1	DOID:5517	0
TRERNA1	DOID:3247	0
TRERNA1	DOID:13001	0
TRERNA1	DOID:255	0
TRERNA1	DOID:7575	0
TRERNA1	DOID:8577	0
TRERNA1	DOID:3328	0
TRERNA1	DOID:3594	0
TRERNA1	DOID:0080638	0
TRERNA1	DOID:3717	0
TRERNA1	DOID:6432	0
TRERNA1	DOID:4450	0
TRERNA1	DOID:5844	0
TRERNA1	DOID:1936	0
TRERNA1	DOID:1596	0
TRERNA1	DOID:4195	0
TRERNA1	DOID:1932	0
TRERNA1	DOID:1240	0
TRERNA1	DOID:3565	0
TRERNA1	DOID:0002116	0
TRERNA1	DOID:9719	0
TRERNA1	DOID:1107	0
TRERNA1	DOID:824	0
TRERNA1	DOID:234	0
TRERNA1	DOID:9408	0
TRERNA1	DOID:11476	0
TRERNA1	DOID:7693	0
TRERNA1	DOID:2998	0
TRERNA1	DOID:332	0
TRERNA1	DOID:1380	0
TRERNA1	DOID:3302	0
TRERNA1	DOID:5041	0
TRERNA1	DOID:1319	0
TRERNA1	DOID:3347	0
TRERNA1	DOID:4905	0
TRERNA1	DOID:12894	0
TRERNA1	DOID:6039	0
TRERNA1	DOID:0060058	0
TRERNA1	DOID:3907	0
TRERNA1	DOID:3068	0
TRERNA1	DOID:2101	0
TRERNA1	DOID:10941	0
TRERNA1	DOID:9255	0
TRERNA1	DOID:11830	0
TRERNA1	DOID:8692	0
TRERNA1	DOID:9351	0
TRERNA1	DOID:1793	0
TRERNA1	DOID:5223	0
TRERNA1	DOID:331	0
TRERNA1	DOID:12205	0
TRERNA1	DOID:768	0
TRERNA1	DOID:8893	0
TRERNA1	DOID:3571	0
TRERNA1	DOID:0060060	0
TRERNA1	DOID:4914	0
TRERNA1	DOID:90	0
TRERNA1	DOID:11054	0
TRERNA1	DOID:305	0
TRERNA1	DOID:3121	0
TRERNA1	DOID:2671	0
TRERNA1	DOID:8584	0
TRERNA1	DOID:5520	0
TRERNA1	DOID:6713	0
TRERNA1	DOID:1289	0
TRERNA1	DOID:263	0
TRERNA1	DOID:8533	0
TRERNA1	DOID:4866	0
TRERNA1	DOID:9253	0
TRERNA1	DOID:1324	0
TRERNA1	DOID:5603	0
TRERNA1	DOID:2994	0
TRERNA1	DOID:8997	0
TRERNA1	DOID:1781	0
TRERNA1	DOID:585	0
TRERNA1	DOID:3083	0
TRERNA1	DOID:3908	1
TRERNA1	DOID:10283	0
TRERNA1	DOID:784	0
TRERNA1	DOID:9256	0
TRERNA1	DOID:1115	0
TRERNA1	DOID:10534	1
TRERNA1	DOID:12930	0
TRERNA1	DOID:2394	0
TRERNA1	DOID:1540	0
TRERNA1	DOID:1785	0
TRERNA1	DOID:687	0
TRERNA1	DOID:9352	0
TRERNA1	DOID:3744	0
TRERNA1	DOID:2841	0
TRERNA1	DOID:0080208	0
AC093850.2	DOID:8649	0
AC093850.2	DOID:557	0
AC093850.2	DOID:3355	0
AC093850.2	DOID:9074	0
AC093850.2	DOID:8398	0
AC093850.2	DOID:11934	0
AC093850.2	DOID:707	0
AC093850.2	DOID:12449	0
AC093850.2	DOID:4074	0
AC093850.2	DOID:0050589	0
AC093850.2	DOID:13641	0
AC093850.2	DOID:0080001	0
AC093850.2	DOID:5419	0
AC093850.2	DOID:3962	0
AC093850.2	DOID:1993	0
AC093850.2	DOID:14250	0
AC093850.2	DOID:14004	0
AC093850.2	DOID:863	0
AC093850.2	DOID:11983	0
AC093850.2	DOID:11337	0
AC093850.2	DOID:1612	0
AC093850.2	DOID:7148	0
AC093850.2	DOID:1996	0
AC093850.2	DOID:635	0
AC093850.2	DOID:2129	0
AC093850.2	DOID:10591	0
AC093850.2	DOID:289	0
AC093850.2	DOID:3119	0
AC093850.2	DOID:684	0
AC093850.2	DOID:13378	0
AC093850.2	DOID:1686	0
AC093850.2	DOID:62	0
AC093850.2	DOID:9538	0
AC093850.2	DOID:114	0
AC093850.2	DOID:9970	0
AC093850.2	DOID:0060108	0
AC093850.2	DOID:8466	0
AC093850.2	DOID:4971	0
AC093850.2	DOID:2378	0
AC093850.2	DOID:769	0
AC093850.2	DOID:1909	0
AC093850.2	DOID:2870	0
AC093850.2	DOID:1883	0
AC093850.2	DOID:3369	0
AC093850.2	DOID:2316	0
AC093850.2	DOID:417	0
AC093850.2	DOID:1749	0
AC093850.2	DOID:9744	0
AC093850.2	DOID:409	0
AC093850.2	DOID:13922	0
AC093850.2	DOID:8947	0
AC093850.2	DOID:3973	0
AC093850.2	DOID:0050902	0
AC093850.2	DOID:4362	0
AC093850.2	DOID:4085	0
AC093850.2	DOID:5082	0
AC093850.2	DOID:11612	0
AC093850.2	DOID:10763	0
AC093850.2	DOID:418	0
AC093850.2	DOID:3371	0
AC093850.2	DOID:0080522	0
AC093850.2	DOID:4947	0
AC093850.2	DOID:0060250	0
AC093850.2	DOID:3070	0
AC093850.2	DOID:5517	0
AC093850.2	DOID:3247	0
AC093850.2	DOID:13001	0
AC093850.2	DOID:255	0
AC093850.2	DOID:7575	0
AC093850.2	DOID:8577	0
AC093850.2	DOID:3328	0
AC093850.2	DOID:3594	0
AC093850.2	DOID:0080638	0
AC093850.2	DOID:3717	0
AC093850.2	DOID:6432	0
AC093850.2	DOID:4450	0
AC093850.2	DOID:5844	0
AC093850.2	DOID:1936	0
AC093850.2	DOID:1596	0
AC093850.2	DOID:4195	0
AC093850.2	DOID:1932	0
AC093850.2	DOID:1240	0
AC093850.2	DOID:3565	0
AC093850.2	DOID:0002116	0
AC093850.2	DOID:9719	0
AC093850.2	DOID:1107	0
AC093850.2	DOID:824	0
AC093850.2	DOID:234	0
AC093850.2	DOID:9408	0
AC093850.2	DOID:11476	0
AC093850.2	DOID:7693	0
AC093850.2	DOID:2998	0
AC093850.2	DOID:332	0
AC093850.2	DOID:1380	0
AC093850.2	DOID:3302	0
AC093850.2	DOID:5041	0
AC093850.2	DOID:1319	0
AC093850.2	DOID:3347	0
AC093850.2	DOID:4905	0
AC093850.2	DOID:12894	0
AC093850.2	DOID:6039	0
AC093850.2	DOID:0060058	0
AC093850.2	DOID:3907	0
AC093850.2	DOID:3068	0
AC093850.2	DOID:2101	0
AC093850.2	DOID:10941	0
AC093850.2	DOID:9255	0
AC093850.2	DOID:11830	0
AC093850.2	DOID:8692	0
AC093850.2	DOID:9351	0
AC093850.2	DOID:1793	0
AC093850.2	DOID:5223	0
AC093850.2	DOID:331	0
AC093850.2	DOID:12205	0
AC093850.2	DOID:768	0
AC093850.2	DOID:8893	0
AC093850.2	DOID:3571	0
AC093850.2	DOID:0060060	0
AC093850.2	DOID:4914	0
AC093850.2	DOID:90	0
AC093850.2	DOID:11054	0
AC093850.2	DOID:305	0
AC093850.2	DOID:3121	0
AC093850.2	DOID:2671	0
AC093850.2	DOID:8584	0
AC093850.2	DOID:5520	0
AC093850.2	DOID:6713	0
AC093850.2	DOID:1289	0
AC093850.2	DOID:263	0
AC093850.2	DOID:8533	0
AC093850.2	DOID:4866	0
AC093850.2	DOID:9253	0
AC093850.2	DOID:1324	0
AC093850.2	DOID:5603	0
AC093850.2	DOID:2994	0
AC093850.2	DOID:8997	0
AC093850.2	DOID:1781	0
AC093850.2	DOID:585	0
AC093850.2	DOID:3083	0
AC093850.2	DOID:3908	0
AC093850.2	DOID:10283	0
AC093850.2	DOID:784	0
AC093850.2	DOID:9256	0
AC093850.2	DOID:1115	0
AC093850.2	DOID:10534	0
AC093850.2	DOID:12930	0
AC093850.2	DOID:2394	0
AC093850.2	DOID:1540	0
AC093850.2	DOID:1785	0
AC093850.2	DOID:687	0
AC093850.2	DOID:9352	0
AC093850.2	DOID:3744	0
AC093850.2	DOID:2841	0
AC093850.2	DOID:0080208	0
ZNF667-AS1	DOID:8649	0
ZNF667-AS1	DOID:557	0
ZNF667-AS1	DOID:3355	0
ZNF667-AS1	DOID:9074	0
ZNF667-AS1	DOID:8398	0
ZNF667-AS1	DOID:11934	0
ZNF667-AS1	DOID:707	0
ZNF667-AS1	DOID:12449	0
ZNF667-AS1	DOID:4074	0
ZNF667-AS1	DOID:0050589	0
ZNF667-AS1	DOID:13641	0
ZNF667-AS1	DOID:0080001	0
ZNF667-AS1	DOID:5419	0
ZNF667-AS1	DOID:3962	0
ZNF667-AS1	DOID:1993	0
ZNF667-AS1	DOID:14250	0
ZNF667-AS1	DOID:14004	0
ZNF667-AS1	DOID:863	0
ZNF667-AS1	DOID:11983	0
ZNF667-AS1	DOID:11337	0
ZNF667-AS1	DOID:1612	1
ZNF667-AS1	DOID:7148	0
ZNF667-AS1	DOID:1996	0
ZNF667-AS1	DOID:635	0
ZNF667-AS1	DOID:2129	0
ZNF667-AS1	DOID:10591	0
ZNF667-AS1	DOID:289	0
ZNF667-AS1	DOID:3119	0
ZNF667-AS1	DOID:684	0
ZNF667-AS1	DOID:13378	0
ZNF667-AS1	DOID:1686	0
ZNF667-AS1	DOID:62	0
ZNF667-AS1	DOID:9538	0
ZNF667-AS1	DOID:114	0
ZNF667-AS1	DOID:9970	0
ZNF667-AS1	DOID:0060108	0
ZNF667-AS1	DOID:8466	0
ZNF667-AS1	DOID:4971	0
ZNF667-AS1	DOID:2378	0
ZNF667-AS1	DOID:769	0
ZNF667-AS1	DOID:1909	0
ZNF667-AS1	DOID:2870	0
ZNF667-AS1	DOID:1883	0
ZNF667-AS1	DOID:3369	0
ZNF667-AS1	DOID:2316	0
ZNF667-AS1	DOID:417	0
ZNF667-AS1	DOID:1749	0
ZNF667-AS1	DOID:9744	0
ZNF667-AS1	DOID:409	0
ZNF667-AS1	DOID:13922	0
ZNF667-AS1	DOID:8947	0
ZNF667-AS1	DOID:3973	0
ZNF667-AS1	DOID:0050902	0
ZNF667-AS1	DOID:4362	1
ZNF667-AS1	DOID:4085	0
ZNF667-AS1	DOID:5082	0
ZNF667-AS1	DOID:11612	0
ZNF667-AS1	DOID:10763	0
ZNF667-AS1	DOID:418	0
ZNF667-AS1	DOID:3371	0
ZNF667-AS1	DOID:0080522	0
ZNF667-AS1	DOID:4947	0
ZNF667-AS1	DOID:0060250	0
ZNF667-AS1	DOID:3070	0
ZNF667-AS1	DOID:5517	0
ZNF667-AS1	DOID:3247	0
ZNF667-AS1	DOID:13001	0
ZNF667-AS1	DOID:255	0
ZNF667-AS1	DOID:7575	0
ZNF667-AS1	DOID:8577	0
ZNF667-AS1	DOID:3328	0
ZNF667-AS1	DOID:3594	0
ZNF667-AS1	DOID:0080638	0
ZNF667-AS1	DOID:3717	0
ZNF667-AS1	DOID:6432	0
ZNF667-AS1	DOID:4450	0
ZNF667-AS1	DOID:5844	0
ZNF667-AS1	DOID:1936	0
ZNF667-AS1	DOID:1596	0
ZNF667-AS1	DOID:4195	0
ZNF667-AS1	DOID:1932	0
ZNF667-AS1	DOID:1240	0
ZNF667-AS1	DOID:3565	0
ZNF667-AS1	DOID:0002116	0
ZNF667-AS1	DOID:9719	0
ZNF667-AS1	DOID:1107	0
ZNF667-AS1	DOID:824	0
ZNF667-AS1	DOID:234	0
ZNF667-AS1	DOID:9408	0
ZNF667-AS1	DOID:11476	0
ZNF667-AS1	DOID:7693	0
ZNF667-AS1	DOID:2998	0
ZNF667-AS1	DOID:332	0
ZNF667-AS1	DOID:1380	0
ZNF667-AS1	DOID:3302	0
ZNF667-AS1	DOID:5041	0
ZNF667-AS1	DOID:1319	0
ZNF667-AS1	DOID:3347	0
ZNF667-AS1	DOID:4905	0
ZNF667-AS1	DOID:12894	0
ZNF667-AS1	DOID:6039	0
ZNF667-AS1	DOID:0060058	0
ZNF667-AS1	DOID:3907	0
ZNF667-AS1	DOID:3068	0
ZNF667-AS1	DOID:2101	0
ZNF667-AS1	DOID:10941	0
ZNF667-AS1	DOID:9255	0
ZNF667-AS1	DOID:11830	0
ZNF667-AS1	DOID:8692	0
ZNF667-AS1	DOID:9351	0
ZNF667-AS1	DOID:1793	0
ZNF667-AS1	DOID:5223	0
ZNF667-AS1	DOID:331	0
ZNF667-AS1	DOID:12205	0
ZNF667-AS1	DOID:768	0
ZNF667-AS1	DOID:8893	0
ZNF667-AS1	DOID:3571	0
ZNF667-AS1	DOID:0060060	0
ZNF667-AS1	DOID:4914	0
ZNF667-AS1	DOID:90	0
ZNF667-AS1	DOID:11054	0
ZNF667-AS1	DOID:305	0
ZNF667-AS1	DOID:3121	0
ZNF667-AS1	DOID:2671	0
ZNF667-AS1	DOID:8584	0
ZNF667-AS1	DOID:5520	0
ZNF667-AS1	DOID:6713	0
ZNF667-AS1	DOID:1289	0
ZNF667-AS1	DOID:263	0
ZNF667-AS1	DOID:8533	0
ZNF667-AS1	DOID:4866	0
ZNF667-AS1	DOID:9253	0
ZNF667-AS1	DOID:1324	0
ZNF667-AS1	DOID:5603	0
ZNF667-AS1	DOID:2994	0
ZNF667-AS1	DOID:8997	0
ZNF667-AS1	DOID:1781	0
ZNF667-AS1	DOID:585	0
ZNF667-AS1	DOID:3083	0
ZNF667-AS1	DOID:3908	0
ZNF667-AS1	DOID:10283	0
ZNF667-AS1	DOID:784	0
ZNF667-AS1	DOID:9256	0
ZNF667-AS1	DOID:1115	0
ZNF667-AS1	DOID:10534	0
ZNF667-AS1	DOID:12930	0
ZNF667-AS1	DOID:2394	0
ZNF667-AS1	DOID:1540	0
ZNF667-AS1	DOID:1785	0
ZNF667-AS1	DOID:687	0
ZNF667-AS1	DOID:9352	0
ZNF667-AS1	DOID:3744	0
ZNF667-AS1	DOID:2841	0
ZNF667-AS1	DOID:0080208	0
CTA-941F9.9	DOID:8649	0
CTA-941F9.9	DOID:557	0
CTA-941F9.9	DOID:3355	0
CTA-941F9.9	DOID:9074	0
CTA-941F9.9	DOID:8398	0
CTA-941F9.9	DOID:11934	0
CTA-941F9.9	DOID:707	0
CTA-941F9.9	DOID:12449	0
CTA-941F9.9	DOID:4074	0
CTA-941F9.9	DOID:0050589	0
CTA-941F9.9	DOID:13641	0
CTA-941F9.9	DOID:0080001	0
CTA-941F9.9	DOID:5419	0
CTA-941F9.9	DOID:3962	0
CTA-941F9.9	DOID:1993	0
CTA-941F9.9	DOID:14250	0
CTA-941F9.9	DOID:14004	0
CTA-941F9.9	DOID:863	0
CTA-941F9.9	DOID:11983	0
CTA-941F9.9	DOID:11337	0
CTA-941F9.9	DOID:1612	0
CTA-941F9.9	DOID:7148	0
CTA-941F9.9	DOID:1996	0
CTA-941F9.9	DOID:635	0
CTA-941F9.9	DOID:2129	0
CTA-941F9.9	DOID:10591	0
CTA-941F9.9	DOID:289	0
CTA-941F9.9	DOID:3119	0
CTA-941F9.9	DOID:684	0
CTA-941F9.9	DOID:13378	0
CTA-941F9.9	DOID:1686	0
CTA-941F9.9	DOID:62	0
CTA-941F9.9	DOID:9538	0
CTA-941F9.9	DOID:114	0
CTA-941F9.9	DOID:9970	0
CTA-941F9.9	DOID:0060108	0
CTA-941F9.9	DOID:8466	0
CTA-941F9.9	DOID:4971	0
CTA-941F9.9	DOID:2378	0
CTA-941F9.9	DOID:769	0
CTA-941F9.9	DOID:1909	0
CTA-941F9.9	DOID:2870	0
CTA-941F9.9	DOID:1883	0
CTA-941F9.9	DOID:3369	0
CTA-941F9.9	DOID:2316	0
CTA-941F9.9	DOID:417	0
CTA-941F9.9	DOID:1749	0
CTA-941F9.9	DOID:9744	0
CTA-941F9.9	DOID:409	0
CTA-941F9.9	DOID:13922	0
CTA-941F9.9	DOID:8947	0
CTA-941F9.9	DOID:3973	0
CTA-941F9.9	DOID:0050902	0
CTA-941F9.9	DOID:4362	0
CTA-941F9.9	DOID:4085	0
CTA-941F9.9	DOID:5082	0
CTA-941F9.9	DOID:11612	0
CTA-941F9.9	DOID:10763	0
CTA-941F9.9	DOID:418	0
CTA-941F9.9	DOID:3371	0
CTA-941F9.9	DOID:0080522	0
CTA-941F9.9	DOID:4947	0
CTA-941F9.9	DOID:0060250	0
CTA-941F9.9	DOID:3070	0
CTA-941F9.9	DOID:5517	0
CTA-941F9.9	DOID:3247	0
CTA-941F9.9	DOID:13001	0
CTA-941F9.9	DOID:255	0
CTA-941F9.9	DOID:7575	0
CTA-941F9.9	DOID:8577	0
CTA-941F9.9	DOID:3328	0
CTA-941F9.9	DOID:3594	0
CTA-941F9.9	DOID:0080638	0
CTA-941F9.9	DOID:3717	0
CTA-941F9.9	DOID:6432	0
CTA-941F9.9	DOID:4450	0
CTA-941F9.9	DOID:5844	0
CTA-941F9.9	DOID:1936	0
CTA-941F9.9	DOID:1596	0
CTA-941F9.9	DOID:4195	0
CTA-941F9.9	DOID:1932	0
CTA-941F9.9	DOID:1240	0
CTA-941F9.9	DOID:3565	0
CTA-941F9.9	DOID:0002116	0
CTA-941F9.9	DOID:9719	0
CTA-941F9.9	DOID:1107	0
CTA-941F9.9	DOID:824	0
CTA-941F9.9	DOID:234	0
CTA-941F9.9	DOID:9408	0
CTA-941F9.9	DOID:11476	0
CTA-941F9.9	DOID:7693	0
CTA-941F9.9	DOID:2998	0
CTA-941F9.9	DOID:332	0
CTA-941F9.9	DOID:1380	0
CTA-941F9.9	DOID:3302	0
CTA-941F9.9	DOID:5041	0
CTA-941F9.9	DOID:1319	0
CTA-941F9.9	DOID:3347	0
CTA-941F9.9	DOID:4905	0
CTA-941F9.9	DOID:12894	0
CTA-941F9.9	DOID:6039	0
CTA-941F9.9	DOID:0060058	0
CTA-941F9.9	DOID:3907	0
CTA-941F9.9	DOID:3068	0
CTA-941F9.9	DOID:2101	0
CTA-941F9.9	DOID:10941	0
CTA-941F9.9	DOID:9255	0
CTA-941F9.9	DOID:11830	0
CTA-941F9.9	DOID:8692	0
CTA-941F9.9	DOID:9351	0
CTA-941F9.9	DOID:1793	0
CTA-941F9.9	DOID:5223	0
CTA-941F9.9	DOID:331	0
CTA-941F9.9	DOID:12205	0
CTA-941F9.9	DOID:768	0
CTA-941F9.9	DOID:8893	0
CTA-941F9.9	DOID:3571	0
CTA-941F9.9	DOID:0060060	0
CTA-941F9.9	DOID:4914	0
CTA-941F9.9	DOID:90	0
CTA-941F9.9	DOID:11054	0
CTA-941F9.9	DOID:305	0
CTA-941F9.9	DOID:3121	0
CTA-941F9.9	DOID:2671	0
CTA-941F9.9	DOID:8584	0
CTA-941F9.9	DOID:5520	0
CTA-941F9.9	DOID:6713	0
CTA-941F9.9	DOID:1289	0
CTA-941F9.9	DOID:263	0
CTA-941F9.9	DOID:8533	0
CTA-941F9.9	DOID:4866	0
CTA-941F9.9	DOID:9253	0
CTA-941F9.9	DOID:1324	0
CTA-941F9.9	DOID:5603	0
CTA-941F9.9	DOID:2994	0
CTA-941F9.9	DOID:8997	0
CTA-941F9.9	DOID:1781	0
CTA-941F9.9	DOID:585	0
CTA-941F9.9	DOID:3083	0
CTA-941F9.9	DOID:3908	0
CTA-941F9.9	DOID:10283	0
CTA-941F9.9	DOID:784	0
CTA-941F9.9	DOID:9256	1
CTA-941F9.9	DOID:1115	0
CTA-941F9.9	DOID:10534	0
CTA-941F9.9	DOID:12930	0
CTA-941F9.9	DOID:2394	0
CTA-941F9.9	DOID:1540	0
CTA-941F9.9	DOID:1785	0
CTA-941F9.9	DOID:687	0
CTA-941F9.9	DOID:9352	0
CTA-941F9.9	DOID:3744	0
CTA-941F9.9	DOID:2841	0
CTA-941F9.9	DOID:0080208	0
MIR4697HG	DOID:8649	0
MIR4697HG	DOID:557	0
MIR4697HG	DOID:3355	0
MIR4697HG	DOID:9074	0
MIR4697HG	DOID:8398	0
MIR4697HG	DOID:11934	0
MIR4697HG	DOID:707	0
MIR4697HG	DOID:12449	0
MIR4697HG	DOID:4074	0
MIR4697HG	DOID:0050589	0
MIR4697HG	DOID:13641	0
MIR4697HG	DOID:0080001	0
MIR4697HG	DOID:5419	0
MIR4697HG	DOID:3962	0
MIR4697HG	DOID:1993	0
MIR4697HG	DOID:14250	0
MIR4697HG	DOID:14004	0
MIR4697HG	DOID:863	0
MIR4697HG	DOID:11983	0
MIR4697HG	DOID:11337	0
MIR4697HG	DOID:1612	0
MIR4697HG	DOID:7148	0
MIR4697HG	DOID:1996	0
MIR4697HG	DOID:635	0
MIR4697HG	DOID:2129	0
MIR4697HG	DOID:10591	0
MIR4697HG	DOID:289	0
MIR4697HG	DOID:3119	0
MIR4697HG	DOID:684	0
MIR4697HG	DOID:13378	0
MIR4697HG	DOID:1686	0
MIR4697HG	DOID:62	0
MIR4697HG	DOID:9538	0
MIR4697HG	DOID:114	0
MIR4697HG	DOID:9970	0
MIR4697HG	DOID:0060108	0
MIR4697HG	DOID:8466	0
MIR4697HG	DOID:4971	0
MIR4697HG	DOID:2378	0
MIR4697HG	DOID:769	0
MIR4697HG	DOID:1909	0
MIR4697HG	DOID:2870	0
MIR4697HG	DOID:1883	0
MIR4697HG	DOID:3369	0
MIR4697HG	DOID:2316	0
MIR4697HG	DOID:417	0
MIR4697HG	DOID:1749	0
MIR4697HG	DOID:9744	0
MIR4697HG	DOID:409	0
MIR4697HG	DOID:13922	0
MIR4697HG	DOID:8947	0
MIR4697HG	DOID:3973	0
MIR4697HG	DOID:0050902	0
MIR4697HG	DOID:4362	0
MIR4697HG	DOID:4085	0
MIR4697HG	DOID:5082	0
MIR4697HG	DOID:11612	0
MIR4697HG	DOID:10763	0
MIR4697HG	DOID:418	0
MIR4697HG	DOID:3371	0
MIR4697HG	DOID:0080522	0
MIR4697HG	DOID:4947	0
MIR4697HG	DOID:0060250	0
MIR4697HG	DOID:3070	1
MIR4697HG	DOID:5517	0
MIR4697HG	DOID:3247	0
MIR4697HG	DOID:13001	0
MIR4697HG	DOID:255	0
MIR4697HG	DOID:7575	0
MIR4697HG	DOID:8577	0
MIR4697HG	DOID:3328	0
MIR4697HG	DOID:3594	0
MIR4697HG	DOID:0080638	0
MIR4697HG	DOID:3717	0
MIR4697HG	DOID:6432	0
MIR4697HG	DOID:4450	0
MIR4697HG	DOID:5844	0
MIR4697HG	DOID:1936	0
MIR4697HG	DOID:1596	0
MIR4697HG	DOID:4195	0
MIR4697HG	DOID:1932	0
MIR4697HG	DOID:1240	0
MIR4697HG	DOID:3565	0
MIR4697HG	DOID:0002116	0
MIR4697HG	DOID:9719	0
MIR4697HG	DOID:1107	0
MIR4697HG	DOID:824	0
MIR4697HG	DOID:234	0
MIR4697HG	DOID:9408	0
MIR4697HG	DOID:11476	0
MIR4697HG	DOID:7693	0
MIR4697HG	DOID:2998	0
MIR4697HG	DOID:332	0
MIR4697HG	DOID:1380	0
MIR4697HG	DOID:3302	0
MIR4697HG	DOID:5041	0
MIR4697HG	DOID:1319	0
MIR4697HG	DOID:3347	0
MIR4697HG	DOID:4905	0
MIR4697HG	DOID:12894	0
MIR4697HG	DOID:6039	0
MIR4697HG	DOID:0060058	0
MIR4697HG	DOID:3907	0
MIR4697HG	DOID:3068	0
MIR4697HG	DOID:2101	0
MIR4697HG	DOID:10941	0
MIR4697HG	DOID:9255	0
MIR4697HG	DOID:11830	0
MIR4697HG	DOID:8692	0
MIR4697HG	DOID:9351	0
MIR4697HG	DOID:1793	0
MIR4697HG	DOID:5223	0
MIR4697HG	DOID:331	0
MIR4697HG	DOID:12205	0
MIR4697HG	DOID:768	0
MIR4697HG	DOID:8893	0
MIR4697HG	DOID:3571	0
MIR4697HG	DOID:0060060	0
MIR4697HG	DOID:4914	0
MIR4697HG	DOID:90	0
MIR4697HG	DOID:11054	0
MIR4697HG	DOID:305	0
MIR4697HG	DOID:3121	0
MIR4697HG	DOID:2671	0
MIR4697HG	DOID:8584	0
MIR4697HG	DOID:5520	0
MIR4697HG	DOID:6713	0
MIR4697HG	DOID:1289	0
MIR4697HG	DOID:263	0
